overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
4,False,"12 21, 2005",A3JPFWKS83R49V,B00006GXD4,Bryan Carey,"Wine Spectator is a good wine magazine that seeks to keep the reader informed about new wine products, wine facts and education, and wine events. This magazine is published 17 times per year, so it is available often enough that most wine lovers will have more than their fill of reading material.

Most of the material in Wine Spectator deals with buying wine, and you can expect to find several rating lists in every issue. The editors of the magazine supply the majority of the wine ratings, so when you read that one wine earned 95 points and another only 80, you need to keep in mind that these ratings are from the perspective of people who have sampled hundreds or even thousands of different wines. And with each rating or analysis, there is often contact information, such as the name of the winery or web page, so that you can learn more and/or inquire on making a purchase.

To help shoppers find the wines in each issue, Wine Spectator includes a detachable card that includes the names of the different featured wines. This is a handy addition, because it eliminates the need to copy down names of wine on paper or attempt to memorize the titles. All you do is check off the wines you like on the card and take it with you to your favorite beverage store for easy reference.

Wine Spectator seems to have an obsession with lists and with outlandish proclamations. It is common to find lists like ""World's 100 Greatest Pinot"" or ""The 50 Finest California Reds"". Consumers are attracted to listings, and that is probably why the magazine gave in and made lists a regular part of most issues. And it is common to find extreme statements like ""This is the best Cabernet Sauvignon on the Planet"" or ""Greatest German White Wine Ever"". The publication does this to attract attention and sell more issues, but it could get annoying to some readers.

In spite of these few annoyances, Wine Spectator is still a good magazine. The writers at Wine Spectator are very good, very convincing, and very persuasive. They really know wine, and it comes through in their articles and recommendations. The editors articulate themselves very well and they know just the right way to describe the different brands and styles. It all adds up to a very informative magazine publication on the world of wine.","Wine Reviews, News, and More",1135123200,7.0,{'Format:': ' Print Magazine'},
5,False,"12 20, 2002",A1EMDSTJDUE6B0,B00006GXD4,Randy Given,"This is the wine magazine I get. It has good timely information and coverages most aspects of wine. One weaker area is cooking, but there are other magazines for that and I look for WINE coverage in a wine magazine. The format is large (about twice the area of a normal magazine), which can be cumbersome and not so easy to read when standing in line and reading. The layout is clean and edited well. The columns are informative and on-topic. All in all, probably the only wine magazine that I will continue to get on a regular basis.",The One I Get,1040342400,5.0,{'Format:': ' Print Magazine'},
5,False,"05 15, 2017",A2BDYI4NK03TWF,B00006LKH1,Judy Lawrence,Love it. Has so much information.,Five Stars,1494806400,,{'Format:': ' Kindle Edition'},
4,True,"03 2, 2017",A2M8P0HFJANOPC,B00006LKH1,diane j. carvajal,good magazine,Four Stars,1488412800,,{'Format:': ' Print Magazine'},
5,True,"04 1, 2016",A3QIE1MVFQOOHI,B00006LKH1,Amazon Customer,Looks great,Five Stars,1459468800,,{'Format:': ' Print Magazine'},
5,True,"03 30, 2015",AAB2UG7X51G0D,B00006LKH1,bruce,my wife likes it,Five Stars,1427673600,,{'Format:': ' Print Magazine'},
5,True,"08 6, 2014",A2NSEIMPXOLKSO,B00006LKH1,RSK,Great magazine;,Five Stars,1407283200,,{'Format:': ' Print Magazine'},
4,True,"01 21, 2014",A2MLXWU6GWF643,B00006LKH1,E. Rhoades,"I've had a subscription to First for several years. Before that I bought it at the store. It is a fantastic read for anyone who likes things like ""Hints from Heloise"" or ""dear abby"" and other such columns.",Great reads,1390262400,2.0,{'Format:': ' Print Magazine'},
5,True,"11 26, 2012",AZ4G6X4K7KHU2,B00006LKH1,korey,the only other magazine better than this - in my opinion- is all you.  they also had a great deal on this. would recommend it.,first for women,1353888000,,{'Format:': ' Print Magazine'},
5,True,"03 1, 2012",A3SCHXMAJDLLUU,B00006LKH1,J. Howell,"This magazine has lots of great short relevant articles, and I always learn something everytime I read it. I especially like the health tips.  This makes a great potty break or waiting room magazine.",great short relevant articles,1330560000,4.0,{'Format:': ' Print Magazine'},
5,True,"02 21, 2007",A35B8V80XRF2P1,B00006LKH1,Ellen,It takes me two evenings to read this magazine cover to cover!  It is full of very interesting information.,Can't put it down,1172016000,6.0,{'Format:': ' Print Magazine'},
5,False,"03 3, 2006",AKMEY1BSHSDG7,B00006LKH1,J. Arena,"Reading every new issue of First is like sitting down for a chat with a friend. Get yourself a cup of coffee, put your feet up -- and it's an instant little vacation. I have honestly learned some very valuable facts from this entertaining women's publication. Fashion, food, family, the work place, money issues, hobbies... What more could you ask?",First has got it all!,1141344000,10.0,{'Format:': ' Print Magazine'},
5,False,"10 7, 2017",A3ERSM6E4R7A0Q,B00006LL1D,Doctor Jean ND,"WW has so many great herb and natural remedies. They also have healthy eating ideas for people, usually based on recently published books.  I appreciate the stories of loving families who adopt children, and  of people who have been helped by their angels.

However, the horoscopes and some of the disgustingly unhealthy recipes full of sugar and dyes are incongruent with the rest of the magazine. Woman's World, please get rid of the junk recipes and astrology.

Other than that, I really enjoy all the great and well-researched articles and look forward to reading my weekly issues. I find WW to be the most helpful, interesting, and uplifting magazine out there. God bless!","Lots of benefits from this mag, except for ...",1507334400,,{'Format:': ' Kindle Edition'},
5,True,"01 2, 2017",A38YE3LNT90GVO,B00006LL1D,pat,Enjoyable magazine.,Five Stars,1483315200,2.0,{'Format:': ' Kindle Edition'},
5,False,"11 16, 2016",A2DSS7U6SPJCS3,B00006LL1D,mystery lady,"I use to get this at the grocery store a lot. I have always enjoy the short stories,puzzles and good recipes. It's a good all around information piece.",SHORT and SWEET !!!!,1479254400,,{'Format:': ' Kindle Edition'},
5,True,"02 7, 2015",A3AFOX1G1FZ3CC,B00006LL1D,Scott Burns,Right on time delivery and the wife loves the magizine,Right on time delivery and the wife loves the magizine,1423267200,,{'Format:': ' Print Magazine'},
5,True,"01 31, 2015",AAB2UG7X51G0D,B00006LL1D,bruce,my wife is very,Five Stars,1422662400,,{'Format:': ' Print Magazine'},
5,True,"04 22, 2014",A1RTOL66DW9ZPP,B00006LL1D,Pamela Braga,"Good magazine for good recipes, nutrition informations and crafts for young mothers, young brides and female teenagers to read and enjoy weekly.",Fun Magaine,1398124800,,{'Format:': ' Print Magazine'},
5,True,"01 17, 2013",AK5RJ09TJPVOH,B00006LL1D,Book Worm,Sorry to see Dr. Oz's face on the cover every month but his health tips were helpful for my wife.,Good health tips,1358380800,2.0,{'Format:': ' Print Magazine'},
5,True,"03 11, 2017",A3DCY8IDR87OVL,B00007AVYI,Momof3wifeof1:),"Bought this for my son, he is 13 and loves cars!  He likes it and is pleased!  I have not personally looked or read the magazine, but he likes it so therefore it's a 5 star from me!  When my husband has time to glance through it, I will update with his opinion also.",He likes it and is pleased! I have not personally looked or read the ...,1489190400,,{'Format:': ' Print Magazine'},
5,True,"02 4, 2017",A2TA3YPUH3ESDK,B00007AVYI,Adlihstrange,Great Mag at a great buy. A+++,Magazine ROX!!,1486166400,,{'Format:': ' Print Magazine'},
3,True,"01 19, 2017",A186R37OQQ8TP1,B00007AVYI,Inglip,It's all cars the average person can't relate to.,It's all cars the average person can't relate to.,1484784000,,{'Format:': ' Print Magazine'},
5,True,"10 19, 2016",A37BJZ6CY5VT56,B00007AVYI,miro,Great articles plus a good price for a subscription.,good deal,1476835200,,{'Format:': ' Print Magazine'},
2,True,"09 14, 2016",AQENDTIJEB5IF,B00007AVYI,Lobsta,Break out the magnifying glasses so you can read the overly worded articles.,OK,1473811200,,{'Format:': ' Print Magazine'},
5,True,"11 26, 2015",A1APD0GQAENV32,B00007AVYI,Dave L.,"Car and Driver is great, lots of quality articles and pics. After some time I noticed that the info was eerily similar to my other two car magazines so if you've already got another subscription to a car mag it's not necessary to get subscriptions to others, one will do.",Car and Driver,1448496000,,{'Format:': ' Print Magazine'},
4,True,"09 16, 2015",A3E90BH4019TC,B00007AVYI,Alvin D Bryan,ok,Four Stars,1442361600,,{'Format:': ' Print Magazine'},
5,True,"05 7, 2015",A2T96G1WFBHQUE,B00007AVYI,Amaze,"What to say, a fun magazine for car enthusiasts.",a fun magazine for car enthusiasts,1430956800,,{'Format:': ' Print Magazine'},
5,True,"04 13, 2015",A1COZPXWL7Q7WJ,B00007AVYI,Christopher Snell,Great read,Five Stars,1428883200,,{'Format:': ' Print Magazine'},
5,True,"01 5, 2015",ACF8JZ2PMXZ1G,B00007AVYI,Amazon Customer,Excellent Value!,Five Stars,1420416000,,{'Format:': ' Print Magazine'},
5,True,"11 5, 2014",A3OIE7IE9LTPJG,B00007AVYI,GatorMan,My Favorite car magazine and I see a lot of them.  Only other close one is Automobile.  Love the reviews and stories.,Car Magazine I routinely read,1415145600,,{'Format:': ' Print Magazine'},
4,True,"07 17, 2014",A1YVERXNSRG014,B00007AVYI,J. Crawford,My customers love this Mag.!,Four Stars,1405555200,,{'Format:': ' Print Magazine'},
3,True,"02 24, 2014",A5QQOOZJOVPSF,B00007AVYI,John L. Mehlmauer,"Good coverage of the new Corvette model, Good technical details, performance evaluation, and the direction that G.M is takeing with the Corvette line now and in the future.  Well done.",Corvette Z06,1393200000,,{'Format:': ' Print Magazine'},
1,True,"07 25, 2012",A16PDB0CIYNAMC,B00007AVYI,Moshie,"C&D was once entertaining, witty, objective and a great read. The staff worked well together and they put out a consistently good magazine. Then it went through some rough years where it got kind of tame and boring. Now, it's an ill fitting mix of new and old writers trying to be fresh and hip while being spoon fed by the car manufactures. The magazine lacks consistency, focus and any sort of clear vision as to what they're about.

C&D mostly seems to print what the biggest manufactures want them to. There have been several articles lately, such as on the new Nissan GT-R and Corvette ZR1, that literally mirror articles in other magazines even featuring some of the same quotes from the same car execs. You might as well go to the manufacture's websites and read their press releases.",reason why it as 5 bux,1343174400,3.0,{'Format:': ' Print Magazine'},
3,True,"02 23, 2012",A2LBYDH8G08CJ6,B00007AVYI,Dancer,"I wanted to give my husband an auto magazine for Christmas and this among the choices I was given for a bonus gift for something I bought. He likes the magazine, but doesnot love it, because he is in to older cars. He said that it is a good magazine though. It isn't thick.",For my husband,1329955200,,{'Format:': ' Print Magazine'},
4,False,"12 15, 2010",A3QMJMTLJC34QC,B00007AVYI,Vincent E. Martin,"Bottom-line: Within its 130 or so glossy pages I have found a home, a resting place from which I can gleam my needed automotive knowledge.

Like most men in their twenties I was a car guy.  I ate and drank the elixir of horsepower, torque, RPM's, and colored sheet metal.  I could recite long lists of carlines and their varying specifications.  I subscribed to and devoured all of the (four) the nation's most popular car magazines of the time: ""Car & Driver,"" Motor Trend, Road & Track, and the beauty queen of them all, Automobile Magazine.  But as time and overseas assignments took my attention elsewhere, one-by-one my subscriptions lapsed and my car fetish all but died.

But, now in the autumn of my life, I have rekindled my love of cars, especially expensive high performance mid-sized cars from well-known and well respected nameplates we all know: Cadillac, BMW, Audi, Lexus, Lincoln, Jaguar, and of course Mercedes-Benz.  So when I got a $5.00 off coupon from Magazines.com via e-mail, I plowed through the 230 or so men's magazines before finally deciding on ""Car & Driver Magazine"" published monthly by Hachette Filipacchi Media U.S., Inc.

Like most car magazines, ""Car & Driver"" is full of glossy, colorful, pictures and serious well written articles, car comparisons, and long-term road tests, but the magazine offers so much more.  Unlike the other automobile periodicals, ""Car & Driver"" serves up truly useful (practical) information for the everyman, or woman.  This subtle distinction elevates ""Car & Driver"" above the rest and makes it far and away the best car rag for my hard earned money.

However, like other three American car magazines ""Car & Driver"" covers a broad swath of the American automobile scene, but it also does a fair job of delving into the international automobile scene as well.  And the reaches far-a-field to bring readers the off-beat, the exotic and the really expensive, but fear not the Chevrolet Aveo's of this world also find a place inside the glossy pages of ""Car & Driver"" magazine.  And the magazine does this is a format that is easy to follow and extremely inviting.

For instance in the October 2008 issue ""Car & Driver"" featured the previews/road tests of the following cars: Acura ZDX, Alfa 8C Spider, 2011 BMW X1, Mercedes-Benz E63 AMG, 2010 Ford Shelby Mustang GT500 Convertible, 2009 Pontiac G8 GXP, plus a comprehensive write-up on The Best Cars for $20,000.  Add to these two very well written and equally as comprehensive comparison article: Audi R8 V-10 vs. Ferrari 430 Scuderia, and you have receipt for the most useful automobile magazine this side of the pond.

Another strong incentive to read ""Car & Driver"" is its decided lack of wall-to-wall advertisements.  Most of the magazine is dedicated to substance; the articles are what make ""Car & Driver"" such a joy to read.  The articles are well written, concise, and comprehensive.  And although the writers fill the paragraphs with lexicon of the automobile industry, the prose never talks down to the reader, or looses my interest along the way.

Another way ""Car & Driver"" distinguishes itself from the rest, is its more than comprehensive write-up on each automobile within the magazine.  Even the shortest articles, or write-up's feature a detailed description of the car, its interior and exterior specifications, road test results, pricing, and possible competitors.  No other magazine that I have read thus far--Automobile, Motor Trend, or Road & Track--offers as much useful information.

Interspersed between these nuggets of auto knowledge are other articles that deal with esoteric but informative tidbits from the automotive arena.  For instance the same issue that brought us the above mentioned articles offered up a 6-page article on a WWII era Jeep!  Not exactly need to know information, but human interest stories are always welcome in this world seemingly filled with nothing by death and mayhem.

Even some of the photographs in ""Car & Driver Magazine"" have a story to tell in the guise of in-depth exterior and mechanical analysis.  In the final analysis there is no other car magazine I would rather subscribe to than ""Car & Driver Magazine.""  Within its 130 or so glossy pages I have found a home, a resting place from which I can gleam my needed automotive knowledge.  For me there is no other Car Mag!",The Car Magazine for the Everyman,1292371200,2.0,{'Format:': ' Print Magazine'},
5,True,"01 27, 2016",A1CZ0H1CN8L13F,B00007AWME,Rampage,I love motorcycles. They are some of the among the fastest vehicles on earth. This magazine keep one well informed.,I love motorcycles. They are some of the among the ...,1453852800,,{'Format:': ' Print Magazine'},
4,True,"02 4, 2015",A1YVERXNSRG014,B00007AWME,J. Crawford,Got it for work.,Four Stars,1423008000,,{'Format:': ' Print Magazine'},
2,True,"04 3, 2014",ABURPV6FL74AJ,B00007AWME,TJW,"I used to love this magazine, particularly in the 1970s. Unfortunately, the writing is now bland and there is little incisive coverage. This used to be the premier bike magazine. I won't renew, that's for sure.",Not the great magazine it once was,1396483200,,{'Format:': ' Print Magazine'},
5,True,"05 10, 2013",AH6465QWA2LS4,B00007AWME,P. Toleikis,I love this magazine. I have purchased a few copies over the counter and I think it's time to renew my subscription.,Time to reorder,1368144000,,{'Format:': ' Print Magazine'},
4,False,"10 29, 2008",A3JPFWKS83R49V,B00007AWME,Bryan Carey,"Motorcycle enthusiasts are a unique breed and the main quality that sets them apart from the rest of civilization is their unyielding enthusiasm for their chosen sport/hobby. They often become consumed with biking and, like golf fanatics and others, they view every spare moment as an excuse to partake in their chosen activity.

Cycle World is a magazine designed with the motorcycle enthusiast in mind. This publication is made for the type of biker who not only likes to ride his cycle, but also liked to learn as much about motorcycles as possible. There are, of course, plenty of articles in each issue of Cycle World that talk about the joys of riding and the sport of motorcycle racing. But Cycle World includes other articles, too- articles that only the well- rounded motorcycle fan will be likely to read and appreciate. Some articles focus on new technology. Others dispense advice on motorcycle repair. There are also travel articles and personality profiles as well, making for a nicely rounded publication.

I'm not a motorcycle enthusiast or even a casual fan, but I still like certain sections of Cycle World and I try to read a few of them every month. My favorite sections of Cycle World are those that feature new products. Cycle World is among the first publications to report on new motorcycles and other related products and the magazine includes plenty of great photos, test data, and various statistics. In a matter of minutes, one can quickly learn the pros and cons of a specific motorcycle and more easily make a buying decision. Even though I am not a fan, I still like these articles because, like articles on new cars, they often include some very cool new product offerings that can easily impress anyone- even a nonfan like me.

Motorcycles are loved by their many enthusiastic fans and Cycle World is a magazine intended for those who want a well- rounded publication about motorcycles, their upkeep, and their use for entertainment. Most of the pages in each issue are dedicated to the different motorcycles produced by different manufacturers, but there is plenty other information to be found in this magazine about motorcycles and Cycle World makes a good choice for those who want to know how to ride, repair, and enjoy their hobby as much as possible.",Can't Curb Your Enthusiasm? Read Cycle World!,1225238400,4.0,{'Format:': ' Print Magazine'},
5,True,"01 29, 2017",A1QFZWBHLEPC6L,B00007AXQ2,RA,Great magazine for anyone who loves gun and shooting. Enjoy every issue.,Great magazine for anyone who loves gun and shooting.,1485648000,,{'Format:': ' Print Magazine'},
5,True,"10 7, 2016",A1WIVRB7HVZICJ,B00007AXQ2,Rick D.,A,Five Stars,1475798400,,{'Format:': ' Print Magazine'},
5,True,"06 8, 2016",A3H04WG2JTEY4C,B00007AXQ2,Zany,Great!,Five Stars,1465344000,,{'Format:': ' Print Magazine'},
5,True,"10 2, 2015",A21FFUC8BEMDJ7,B00007AXQ2,Sherry Ouart,Great,Five Stars,1443744000,,{'Format:': ' Print Magazine'},
5,True,"08 27, 2014",A4KNDZOQ1ENTO,B00007AXQ2,JasonTheResearcher,You like guns? get this! so many great articles and new weapons coming out all the time.,So awesome!,1409097600,,{'Format:': ' Print Magazine'},
5,True,"08 26, 2017",A3H4XQXJOFRAIL,B00007AZRH,Cotton,I've been reading it since it was first created. Still a great guide on how to live respectfully on the planet,Still good,1503705600,2.0,{'Format:': ' Print Magazine'},
3,False,"05 19, 2006",A1L43KWWR05PCS,B00007B10Y,lawyeraau,"This magazine is a compiliation of articles and stories from other magazines. They run the gamut from science, medical, adventure, business, sports, you name it. It seems to focus somewhat on the inspirational and motivational. It also has numerous features that are sure to jar the reader's funny bone and are derived from the contributions of its readers. All in all, it is a nice little package of information and features that is sure to be read from cover to cover. It is a very mainstream magazine designed to have broad appeal and, consequently, is not intellectually demanding of its reader.","A NICE, EASY READ...",1147996800,18.0,{'Format:': ' Print Magazine'},
5,True,"03 23, 2017",A2CUT3CM3IPFFW,B00007AZRH,Jack Roberts,Love it. Just as I remember.,Five Stars,1490227200,,{'Format:': ' Print Magazine'},
4,True,"03 15, 2017",A2T2H9IDMU6VB1,B00007AZRH,CP Van Dunk,Great price,Four Stars,1489536000,,{'Format:': ' Print Magazine'},
5,False,"10 6, 2016",A3GA09FYFKL4EY,B00007AZRH,fruitloop,"I love Mother Earth News because there's something for everyone in it - farmers, small gardeners, backyard livestock owners, survivalist preppers, home-canners and organic food lovers.  There are so many projects here that will satisfy everyone's needs, resources for seeds, farm and garden equipment and great articles.  I've been a reader for the last year and have never been disappointed by an issue. There's always something everyone can use here.",Something for everyone,1475712000,,{'Format:': ' Print Magazine'},
5,True,"05 8, 2011",A3SCHXMAJDLLUU,B00007AZRH,J. Howell,"I bought this subscription for my Mom.  It is the only magazine that she requests a subscription to.  She really enjoys reading all the gardening information, and learning new ways of doing things.",A Mother's Day gift she loves,1304812800,,{'Format:': ' Print Magazine'},
5,False,"08 28, 2009",AE4PE48Q2794I,B00007AZRH,None_None,"In an age where ""People"" magazine and ""Enquirer"" are bestsellers, this lovely magazine is a treasure. I actually appreciate the new glossy look. There's no reason why a magazine can't look beautiful and still be a useful product and informative. The gardening articles are always the best but the other material is good too.

The articles are always good and I usually read the magazine from cover to cover when I get it. A great choice for people who love the natural world.","In an age of ""People"", and ""Spin"", this magazine is a treasure",1251417600,,{'Format:': ' Print Magazine'},
5,True,"04 12, 2018",A1OIWJVBR7INDX,B00007B10Y,Shari L. Swedlund,great,Five Stars,1523491200,,{'Format:': ' Print Magazine'},
4,True,"03 30, 2018",A2HO8XW5BZI8R9,B00007B10Y,Frank Babz,As advertised,As advertised,1522368000,,{'Format:': ' Print Magazine'},
5,False,"03 29, 2018",A32LKHQGJ8Q9A0,B00007B10Y,StoneHenge,This is still my grandparents favorite magazine. I give it as a gift every year for Christmas,Excellent gift,1522281600,,{'Format:': ' Print Magazine'},
5,True,"01 30, 2017",A13ATTSTNSH6A,B00007AZWJ,Linda,A+,Five Stars,1485734400,,{'Format:': ' Print Magazine'},
5,True,"03 25, 2016",A2JCFQC7Z4S0QJ,B00007AZWJ,Nancy E. Jones,Satisfied with subscription.,Five Stars,1458864000,,{'Format:': ' Print Magazine'},
2,True,"12 29, 2015",A2OTUWUSH49XIN,B00007AZWJ,DaleDK,not much I can relate to,Two Stars,1451347200,,{'Format:': ' Print Magazine'},
5,True,"12 28, 2015",APWZCNE81SMPW,B00007AZWJ,Donna Ani,great,Five Stars,1451260800,,{'Format:': ' Print Magazine'},
5,True,"01 16, 2018",ATHNAXRXSQJKC,B00007B10Y,somewhere in time,Great magazine but we've only gotten three of them supposed to get 12 months,Five Stars,1516060800,,{'Format:': ' Print Magazine'},
4,True,"08 5, 2015",A1E70JPINYFF45,B00007AZWJ,tai,"The photos are, of course, absolutely fabulous too.","The photos are, of course, absolutely fabulous too ...",1438732800,,{'Format:': ' Print Magazine'},
3,True,"06 8, 2015",A3EMYILKQKEON7,B00007AZWJ,craig potts,too much advertisement,Three Stars,1433721600,,{'Format:': ' Print Magazine'},
5,True,"05 9, 2015",ABURPV6FL74AJ,B00007AZWJ,TJW,Nothing better than Natl. Geo.,Five Stars,1431129600,,{'Format:': ' Print Magazine'},
4,True,"05 7, 2015",A2T96G1WFBHQUE,B00007AZWJ,Amaze,Easy and relaxing to read and covers many different parts of the world but not in enough depth.,Four Stars,1430956800,,{'Format:': ' Print Magazine'},
5,True,"03 1, 2015",A1PAGHECG401K1,B00007AZWJ,Chel Micheline,"I don't travel much (by choice) but I love the topic of travel and reading about different parts of the world and looking at photos, and this magazine is such a treat. Every issue is packed full of GORGEOUS photos - not just your typical panorama/landscape photos, but also candids of the culture, landmarks, people, street scenes, and day-to-day life. You get a real taste for the location, not just a mountain-top view. In addition, the stories are really interesting, and take a personal approach- instead of just listing resorts and amenities, there's real information about different parts of the world and what they are actually like, beyond the hotels and tourist hot spots.

Whether you're an armchair traveler like me, or you venture out into the world on a regular basis, this magazine is so inspiring and full of great information.",lovely magazine - full of great photos and interesting stories,1425168000,12.0,{'Format:': ' Print Magazine'},
5,True,"02 25, 2015",A1YKUBH4Q408KH,B00007AZWJ,cyndie simon,LOVE THIS! LOVE THIS! LOVE THIS!,LOVE THIS! LOVE THIS! LOVE THIS!,1424822400,,{'Format:': ' Print Magazine'},
5,True,"12 3, 2017",A18X3E6V8DGIDZ,B00007B10Y,gatormum64,Great book for the times you want to read short stories or articles. They offered in large print which is great!,Great,1512259200,,{'Format:': ' Print Magazine'},
5,False,"07 14, 2014",A2N1WT1EBTWTBV,B00007AZWJ,The Fam,Love it!,Five Stars,1405296000,,{'Format:': ' Print Magazine'},
5,False,"11 24, 2013",A2XKJ1KX6XUHYP,B00007AZWJ,NYFB,"Travel without leaving the comfort of your home or any environment that you love to be in, National Geographic style. Bravo.",Travel in Style...,1385251200,,{'Format:': ' Print Magazine'},
5,True,"08 25, 2013",A29CKNGVO8KEVI,B00007AZWJ,Claudia L. Hildreth,I love to travel so I keep my eyes open for deals and new places to travel. enjoy this magazine a lot.,traveler,1377388800,,{'Format:': ' Print Magazine'},
5,True,"03 15, 2013",ARJXMFKYKYBVJ,B00007AZWJ,ErinSings,Beautiful and infocontent - another high quality item from Natl  Geographic.  My only complaint is that I wished there was a little more content.,another quality item from national geographic,1363305600,2.0,{'Format:': ' Kindle Edition'},
5,True,"01 6, 2013",A1LESMGKXUXMX5,B00007AZWJ,Michael J. Burton,"What can I say about any Nat Geo product, all first class, great reading, interesting articles about unusual places to go",excellent magazine,1357430400,,{'Format:': ' Print Magazine'},
3,False,"11 29, 2012",A2DJFYBB2L5VSN,B00007AZWJ,University Doc,"I love traveling, both in the U.S. and internationally and when I received an invite to subscribe to National Geographic Traveler a few years ago, I gladly I've always enjoyed reading the regular National Geographic. I liked the look and content of this magazine and subscribed for three years twice. In a month my subscripiton will come to an end and I doubt I will renew. The quality and quanitity of the magazine has dropped quickly over the last few months. The pages have noticeably been fewer and more advertisements seem to fill most of the pages now.  It just isn' the same magazine that I paid for nearly three years before. As with other magazines of late, I have noticed a disturbing and unsatifactory trend: the quality is going downhill and the magazine has lost about 20 pages. There seems to be a trend out there, sadly, not just with this magazine, and I can't be the only one that notices it, but over the last year or so, some of my favorite magazines have cut down on the amount of pages in each issue and it is noticeable when you handle the issue. I know the economy is in a sh-t, but I did pay in advance for a certain magazine. Suddenly, all these magazines are shrinking the issues without any notice what so over to the subscriber. And they expect to keep us when the price remains the same for less of the magazine. I just don't know. I have noticed that Amazon price beats the price directly offered by the magazine itself and I don't get that. Hopefully, nat Geo Traveler will go back to where it was, though I doubt it, if people are willing to contiually pay the same $$ for less pages, why should they? For this reason, this is another magazine I will not renew. You'd think the publishers would want to keep the subscribers they do have, but they don't. I know because I have contacted editors of a few magazines: Smart Computing for one and the editor first asked me what I missed. When I told him, he couldn't care less. What a bad attitude! Needless to say, I cancelled my three year subscription and received a refund, only partial because they wanted to keep all my money. How do you like that? All I can say is think carefully now before you subscribe to any magazine. I know I am.",Going downhill quickly...Not what is used to be!,1354147200,5.0,{'Format:': ' Print Magazine'},
5,True,"06 25, 2011",A70CKQ0ZITPIC,B00007AZWJ,Cbeee,"I like it.  It gives you info from a variety of places around the world.  If you get it on special it is worth the money, but i'm not sure about paying full price.",Got it inexpensive on promotion,1308960000,,{'Format:': ' Print Magazine'},
5,False,"06 15, 2017",A1G6396T44I72M,B00007B10Y,Rodney Walker,I like reading Reader's Digest since I was a kid. It has great information about the everyday life here in America.,I like reading Reader's Digest since I was a kid,1497484800,,{'Format:': ' Kindle Edition'},
3,False,"01 25, 2010",AVF9FV7AMRP5C,B00007AZWJ,X. Liu,"The National Geographic Traveler is published eight times a year, down from 10 issues a year. Recently National Geographic Adventure folded, I would not be surprised if this magazine follows adventure. This magazine is a buyer beware because it might fold. After subscribing to National Geographic, I was disappointed with the quality of National Geographic Traveler.

The locations, and vacations reviews in this magazine are expensive and out of budget to all but the wealthiest.

Cons
- Only 8 issues annually
- Expensive travel recommendations",Declining ad revenue shows in the decline in quality and frequency,1264377600,11.0,{'Format:': ' Print Magazine'},
3,False,"12 24, 2006",AEMZRE6QYVQBS,B00007AX0N,David A. Baer,"Like a puppy with large paws, ESPN The Magazine may grow up to be a large periodical. Right now I'd call it a fun-loving puppy without housetraining.

Don't get me wrong, puppies are cute. I like puppies. Everybody does.

You may not want to pay an annual subscription for a magazine that looks and acts like a puppy, though.  That's your call. I wanted SI, but that venerable publication can't be had for the price of frequent flyer miles like ESPN The Magazine can. So I compromised.

By comparison with SI, ESPN The Magazine gives you a flashier, big-photo, post-modern jumble of short pieces that seems to derive from the verbal, television-friendly style of its parent. I'm not the deepest of sports fan, so I don't mind this. But if you're after the kind of in-depth analysis that SI offers, you might be disappointed by this alternative.

ESPN The Magazine is definitely a *fun* read, and if that's what you want, you'll like this. When my first issue came wrapped in a 'special promotional issue cover jacket' that presented Ricky Bobby as 'Sports Figure of the Year?', I knew instantly that this publication couldn't be all bad.

And it's not.

But it's light. It's airy. It's bubbly.

Think SI Lite. Think halfway between a comic book and USA Today. Think a puppy with big feet.

Hey, puppies are just all right with me.",has big feet,1166918400,37.0,{'Format:': ' Print Magazine'},
5,True,"10 25, 2015",A3KX0R80IQHZX5,B00007AX0N,retailtherapist,great gift for the sports lover,Attn:Sports Lovers,1445731200,,{'Format:': ' Print Magazine'},
5,True,"03 23, 2017",A3EY1L8WLP10YZ,B00007B10Y,Darci Whitaker,great gift,Five Stars,1490227200,,{'Format:': ' Print Magazine'},
3,True,"02 28, 2017",A3FLQUP8SFDQQ7,B00007B10Y,Friend of Bob,Not like old RD- now has lots of lightweight original content. Sort of a disappointment- but it's my link to what got me started reading when I was little.,OK for lightweight reading. Very lightweight.,1488240000,,{'Format:': ' Print Magazine'},
3,True,"10 24, 2014",A3SJR0WL734EK,B00007AX0N,AmazonArkie,Why in the world did I think that sports buffs would read a (sports) magazine while sitting in the reception room?,It's ok,1414108800,,{'Format:': ' Print Magazine'},
5,True,"09 4, 2014",A36NDUSUPE9SSU,B00007AX0N,kk,Goo magazine for sports,Five Stars,1409788800,,{'Format:': ' Kindle Edition'},
5,True,"11 9, 2016",AW6CAMKL44C4W,B00007B10Y,Cadilllinc,Great,Five Stars,1478649600,,{'Format:': ' Print Magazine'},
3,True,"08 21, 2011",A1UM59TRK3VPAF,B00007AX0N,K. Heinchon,"I got ESPN the Mag in high school and it was great.  Now that they try to put a theme to every issue, it gets kind of annoying.  I probably won't be renewing my subscription.  However, it is good bathroom or break room material.",It used to be better,1313884800,,{'Format:': ' Print Magazine'},
